max_momento,delta,theta,alpha,beta,gamma
300.0,0.4547868702506932,4.003913653462972,9.330103435250404,1.9109912687333654,0.13173216190305115
301.0,0.4965918766956951,4.438012578127461,9.812583975266623,2.0917340579332517,0.13907123550376432
302.0,0.5552673888533592,4.203881070338639,9.547773043878262,2.0434620655346913,0.1209885314211902
303.0,0.5857087158394048,4.5155863982900994,10.03580689822791,1.9480715071808012,0.11253605774603838
304.0,0.39357897231749867,3.458432417583448,11.549092001728654,1.751831352057634,0.11692265463878508
305.0,0.4555570575411233,2.869281451049586,10.593010018650979,1.7327948022614972,0.11671907710350342
306.0,0.41381954484426786,2.703825754065268,8.758481281503247,2.0134097846690118,0.12356307011617564
307.0,0.370380630557787,2.7395627408455514,10.82560064588787,2.2117474410076405,0.11920267560331038
308.0,0.3571654373891498,2.6056717316707223,9.932553834010552,2.278749354988493,0.10533354663369757
309.0,0.23563149347975604,2.3178568235436456,12.127418863256612,2.0349380162442765,0.10233939100461441
310.0,0.2760043609308035,2.502280962391241,13.612335171796001,1.7292140446572613,0.09341765816995824
311.0,0.3018927735927894,2.4328742890130073,14.915507592458058,1.4558110608765602,0.08432364009413677
312.0,0.3727855560614177,2.31099939242778,11.884482059432989,1.1910681790463238,0.08662452161479102
313.0,0.3892968592243978,2.4114784626779127,10.428928068493583,1.6869100993767097,0.08268854156406295
314.0,0.4199905704045294,2.6473224574116405,8.59363189117137,2.017511432275006,0.08995588335988315
315.0,0.48626906059182406,2.89775732062303,6.2029875492717945,2.0532880911143923,0.0964495613262892
316.0,0.4705361781875536,3.8405443973173004,8.252666222737878,2.2298128578264182,0.09640090059153934
317.0,0.48793165072340805,3.8227304538050038,8.09492802658343,1.9682392907294088,0.09519709087795086
318.0,0.4558334367725334,3.240772596775522,8.238322323301741,1.614469392977096,0.08542020597685746
319.0,0.3565569330058203,2.615112821955163,7.868993571130668,1.376127625491333,0.08865635113891736
320.0,0.306208124714597,1.9153835418000191,6.505625317650875,1.2425691554516165,0.08538057799754734
321.0,0.24934406253161767,2.159643156879011,6.267102331087699,1.2167445034983106,0.0874975491206511
322.0,0.25329043808719354,2.1289206848624715,8.207485121063188,1.4575864669618077,0.09440717008244437
323.0,0.2736354536783218,2.284723213516597,8.155915968811414,1.4040173826616946,0.08724220195913295
324.0,0.28687565492659733,2.116795257460394,9.07278846572136,1.6946545239311204,0.08791790962025776
325.0,0.30988493871686285,1.898161280057122,9.47914613621452,2.0509444159151173,0.08790891619457906
326.0,0.2956943317670647,2.173704824257303,7.764440928560343,2.140834722679458,0.08521930971187776
327.0,0.41472651825443524,2.502364866569386,8.46681462135771,2.400603569303683,0.09050898150992145
328.0,0.44606840615627974,2.625173216668096,8.62415816138982,2.630912967620516,0.09741083090873076
329.0,0.45712887948735326,2.7284789040680346,8.622703315245074,2.2930773149217334,0.1023114597801648
330.0,0.4872468590157125,2.7388229679308367,7.832755398532946,1.769481973977506,0.1077749031668381
331.0,0.3667492849333892,2.5463194509233196,8.633641111607506,1.6420269794298112,0.11420484065841359
332.0,0.3868355629262502,2.350399562602976,8.677331313004974,1.4233037248437068,0.12367384111722518
333.0,0.42106148125909054,2.2329408640133153,8.67344770694556,1.6619399243360236,0.11733091916524227
334.0,0.3898860002633307,2.9108673221747092,12.54946350554593,1.8552272968396437,0.11810975105506949
335.0,0.4799773076522913,3.6493552710614847,12.819309353117118,1.9901149624702472,0.11294910726115699
336.0,0.381885818185176,4.0402372857200906,13.371961184247077,2.0227267828856124,0.10616831379515095
337.0,0.46618084941784926,4.758835672129338,13.42186403492331,1.9335001112989383,0.10542194106887834
338.0,0.47827689751347974,3.735474756243427,10.197668618940021,1.937642263063909,0.09529533733066595
339.0,0.46783417798976523,3.505252526085026,9.608565890881595,1.8991379476325665,0.09807329840354276
340.0,0.6268035962696337,3.0544252501080695,9.121111692388773,1.9686657736904927,0.12299088445037965
341.0,0.4882455428662945,2.5704496084989596,8.946756490159196,2.218844049513024,0.13514877249560456
342.0,0.5089725251881089,2.5677994282036485,8.186349591395285,2.2846576014169058,0.14110498270469746
343.0,0.4471454309110726,2.6954333949383478,6.966329116014464,2.2361988374595185,0.13975906535269053
344.0,0.35239013320003504,2.45348016595403,6.646382444503249,2.0310417469042443,0.12576975126492837
345.0,0.40423449538261225,2.367955824292924,7.273769882083915,1.6089527090701212,0.1263422076575992
346.0,0.4727196327166754,2.366119909630833,7.6834853662736196,1.5066128559333187,0.11636944013590537
347.0,0.4720812939482344,1.9083969584330072,7.784128914509379,1.3958035689150035,0.1040729923719973
348.0,0.4103178696606017,1.769001037598945,7.176242768107974,1.37397207456971,0.09520083963727284
349.0,0.37385863176140305,1.8406028275984987,6.131275589894553,1.5873020496466852,0.08034345900062936
350.0,0.24381787361421411,1.6685328185703816,5.792925044045489,1.6480025701567236,0.0845781491177782
351.0,0.2525956682363274,1.7150290964277717,7.555006451188449,1.6547372089653019,0.08752344819632885
352.0,0.29426443018494647,1.804279016977561,7.065247280596344,1.6097857545992351,0.08496491085701816
353.0,0.2712150415927817,1.575782272994584,6.136212555865667,1.6625478414205233,0.08422899769837296
354.0,0.260587492757874,1.640384570888658,7.5731342598394775,1.7342646559241344,0.07931945453334964
355.0,0.2299520000731158,1.877301932457073,7.668079476870007,2.0197659061992255,0.09873692767396558
356.0,0.1934301139256437,1.870185072471937,9.413424029505284,2.2501999834236504,0.10813681437747695
357.0,0.23800257778885758,2.271289708267263,11.49888433191352,2.1069916319524324,0.11011608152107545
358.0,0.2762128534447866,2.972864022076298,10.908833020203334,1.912181184648417,0.11558247653678139
359.0,0.41701539409469196,2.9278213397238653,8.647357485131938,1.4781947522118326,0.1048495564995846
360.0,0.57310090266063,3.3647815779058887,6.570453336580277,1.3062949830985655,0.09194866616941036
361.0,0.5862636067776481,3.7077548832129246,3.8556706246462684,1.1895870663383528,0.09267988652132132
362.0,0.5931828816274745,3.273059237241199,2.126142902112485,0.9688601955114328,0.0771764739066638
363.0,0.4795097448237447,3.162818120722669,3.7130926156467585,1.1396523966655292,0.07145187257369034
364.0,0.3273193932456471,2.7383255032694107,3.8455465617053974,1.0885935976774925,0.06764759386002628
365.0,0.2989655784361454,2.4514166829423134,3.7587174799990883,1.0496826870339522,0.07131742642376274
366.0,0.2681334048941197,2.483295666479708,3.96228922440046,1.339221118101518,0.07714904097434636
367.0,0.2887479751412537,2.7421439539308867,4.519148137875271,1.381872236932247,0.0801512501405811
368.0,0.32178916155554876,2.909957052781691,6.31231261595106,1.5374117636226332,0.08730798727997817
369.0,0.35145077943254166,3.4047409613589537,8.1864829790667,2.0391742094194454,0.08585695747190185
370.0,0.5040971814558592,3.7416264959849976,10.705011525609784,2.045001947040341,0.07837488036701239
371.0,0.636018068012786,3.8502994476883687,10.358729531921021,2.148491456882429,0.08063266906085492
372.0,0.7276892146509865,4.080676676072258,8.26604814088519,2.048295061380009,0.08008145752130838
373.0,0.8222081347333485,4.0019037030070415,6.555868341567537,1.421163799611459,0.08349533565611918
374.0,0.7365747132675698,3.274093814489493,3.8477689721827923,1.259999796196925,0.09643444008925225
375.0,0.6309763567129911,3.0733711020765266,3.145608154051102,1.0741926641121,0.10183057426801101
376.0,0.4994489004064834,2.617578460459545,4.14858226159996,1.1648712100917313,0.09727785112017841
377.0,0.341863849946696,2.1471760555178845,3.9784694543398547,1.1855832401309851,0.09686229022360875
378.0,0.25156270574784084,2.102467852210758,4.869755410227661,1.4011146847244538,0.09139481934486902
379.0,0.19963276811033168,1.862389543235919,7.115431039399015,1.777821211332926,0.08661395728068344
380.0,0.21692189897082334,1.9102300430860617,9.278694730032282,2.1302921826833505,0.09658410175152707
381.0,0.2598271629987454,2.0105191003835428,11.10576429412658,2.3993685146326644,0.10254906853854928
382.0,0.30016525385390275,2.0483780958572586,11.460050369299758,2.5162997245057688,0.10575598652712961
383.0,0.30373622018666285,2.25054986484641,9.729053787345805,2.139520974780714,0.10324772935358388
384.0,0.2866121660356535,2.7033902555883382,8.013933322637673,1.7304019644388122,0.1047935424882073
385.0,0.3714468668994909,2.901578519295822,7.8340754897484866,1.5753943600126783,0.09605279668824253
386.0,0.41918222223176266,3.140636759679496,7.988726016045644,1.4319890992028632,0.09722810839868967
387.0,0.453456228445385,3.151355834292774,8.01278948829584,1.3972208951941734,0.0992380967745888
388.0,0.5005543235051304,2.724744499168386,8.443056009420795,1.4556240685002062,0.09901216105725436
389.0,0.5097521260584269,2.423149272887895,8.140275105859853,1.6364722772357099,0.10111575618905735
390.0,0.7195995626357251,2.649906168966625,7.712337918565758,1.6994157239792136,0.08969948087223732
391.0,0.6906464787008946,2.513468497720976,9.034223164928038,1.7614804712961831,0.09723581566270288
392.0,0.6817338621131729,2.803420912076602,9.64389677638443,1.9735299830963813,0.09358115682746164
393.0,0.5633615201543164,2.7066914922057284,9.944701743938083,1.7643347456854406,0.09588215445389377
394.0,0.26432921187308644,2.7720805841898843,9.630464708505468,1.799533948918644,0.11024431737377957
395.0,0.27782460002641896,3.1989641280588055,8.780964227787562,1.8691313634156401,0.10668519128865425
396.0,0.28857180647089564,2.8747514440428987,7.2916697930116445,1.6492544952127124,0.12187972241407263
397.0,0.2986966854756098,2.952210222900423,6.595033437618076,1.715780405688623,0.13697983794691512
398.0,0.3731396051898025,2.4731322750087807,6.133748063745005,1.7516544085211931,0.162899679162726
399.0,0.3781256320799399,2.088843398927325,4.304664969805044,1.5837096284770131,0.16702250807249241
400.0,0.4394594265326991,2.2245968999544705,4.6420580730986885,1.5837106692215601,0.1538823029706154
401.0,0.46129788648469394,2.4395861701034782,3.7448462763588433,1.3800354401787647,0.13491902528791908
402.0,0.4046788813329002,2.2520038350341607,3.4031006855162396,1.3099036270586513,0.10252929611127788
403.0,0.37963951772367543,2.5346100696107623,4.006060416861555,1.5619292811118803,0.09013472219317625
404.0,0.3229962355272519,2.3054115186129227,4.858722588992658,1.4719950085089966,0.08642678123697405
405.0,0.28679999005849977,2.358998503877224,4.969401531649936,1.412117981024309,0.08247292731129502
406.0,0.25746634833993987,2.315542280985764,5.32352928326498,1.4437896368168945,0.07969080051575013
407.0,0.2652728988379275,2.0426278118984422,5.0365851634743635,1.374807163231786,0.09145554490355279
408.0,0.27615838152938355,2.3388361279821646,3.196270351671086,1.319080542415032,0.09778720252546508
409.0,0.2910044735926833,1.9779786061771687,5.638616070554346,1.8782713251558252,0.11604949354941037
410.0,0.3465192505877002,2.27430171583538,7.098560363965848,2.096342839981738,0.119492354015934
411.0,0.36023832775010617,2.4121525303474347,9.62562410331507,2.24552182408071,0.1114817940708163
412.0,0.30530949438041644,2.1211308698465414,10.729911168059298,2.5535107307398075,0.11273095867682131
413.0,0.29932258823730923,2.1080345843138653,10.39481179445341,2.652196086960457,0.10738200457359394
414.0,0.3032087620398291,2.083934103141012,9.429365804479765,2.6991607442416004,0.10529037307033627
415.0,0.31461523909475053,2.0854477272938095,9.167870663131616,2.3842137494599958,0.1015605682447946
416.0,0.333952143228504,2.118993503046801,9.53867889094084,2.008871541135201,0.09708001255446187
417.0,0.3429361932642773,2.2241799697399047,7.116594440767889,1.4842433143534095,0.09081042248691906
418.0,0.2958238903649966,1.8847761581609683,6.642053298383039,1.2364514003974125,0.08068035453264415
419.0,0.33881085320174303,2.0706619024113095,4.803238062558007,1.177244182872911,0.07808468269936635
420.0,0.35297616586365255,2.369400797136029,2.4524511902753616,1.0928417288378656,0.0804067001790462
421.0,0.34707651788706645,2.424883474670687,2.3079545135798387,1.0468558515363482,0.07895085902139422
422.0,0.3673804409741122,2.6461482008249497,1.2963184881884358,0.8867374424884821,0.08351280316302291
423.0,0.29916603610202364,2.6384537067474474,1.4079004553812153,0.9045905111876782,0.09374478885454494
424.0,0.3098853391255213,2.471553216145431,1.496226866438768,0.9248858314041573,0.09663008947718305
425.0,0.354080231413868,2.746778035906862,3.0945524783095633,1.1584274532882368,0.09471784408873306
426.0,0.3306394334155789,2.552195735431353,3.7558163125524597,1.261669934250561,0.08933760556637249
427.0,0.36620688166377424,2.7153756951663333,3.860367276568646,1.2956359218852684,0.08525544960806683
428.0,0.3030585045678946,2.5575623741234947,6.967481691533897,1.872576436751177,0.08659446618536977
429.0,0.22193658693524526,2.0317513936704925,7.258295276409978,1.9183010999680639,0.10109860755561559
430.0,0.21201755505723147,2.102793559273775,9.072051669623182,1.9189178045211162,0.10837222129061302
431.0,0.16640977841556448,1.8038840012122734,10.167998616652685,1.99546065007947,0.10323590643472431
432.0,0.2051660170136675,1.8252220863610478,7.76980232537829,1.5749402748867452,0.1146478828085866
433.0,0.23956068197732422,1.785840826688689,6.642893323245989,1.4650262964833909,0.10339326341631629
434.0,0.31915100055757273,2.1478716535675044,6.036510937621724,1.4335693681385904,0.10278227391095245
435.0,0.3523764567642215,2.4085207120864647,6.9599730455754045,1.6582548773115702,0.110244373260687
436.0,0.40864667967756585,2.531916737825015,10.963675204548228,1.7875894020825234,0.09599998456610903
437.0,0.5210856177020553,2.7668761190279323,12.138152621936367,1.7886960168104598,0.09410534105467051
438.0,0.46484139738012364,2.270201192754473,12.733802527675465,2.0243437660521884,0.10257738295056171
439.0,0.4646186951317079,2.2469536912744243,11.56142392253552,1.656744040531702,0.09986051393018368
440.0,0.4281901785229881,2.39579381060272,8.307936919027687,1.595702642243567,0.10471291707887642
441.0,0.28322728255075025,2.090622055821285,5.688300486453869,1.5313705140173621,0.10988690998517908
442.0,0.3433140216633722,2.4332740961646304,5.469592896278806,1.4215815615887593,0.1206195469608367
443.0,0.3751080349597182,2.4907639726824558,6.099734727561207,1.5977721067634383,0.11280871116431324
444.0,0.31966134177815764,2.180043591229545,7.608240507917816,1.8540545266291035,0.10610780802984732
445.0,0.3590327002619283,2.1465589614802547,7.529199765158868,1.7782713131059187,0.09857636632941913
446.0,0.30947131618583973,1.8768277094549264,6.219687069242751,1.6237125667449552,0.08034627675205198
447.0,0.36427291283857394,2.0656069621217688,5.290231099367487,1.4209673651945631,0.08772845575776651
448.0,0.4074240682819427,2.270517033195574,3.3275872205427053,0.9377242323870235,0.08943026236337492
449.0,0.41869465704124953,2.8387118709364603,3.232098497645644,1.0097799540454322,0.09537425678038891
450.0,0.4669059742576082,3.296112407079799,3.1501635858636323,1.0887103232249378,0.09655325352005299
451.0,0.3657054469026238,2.9699314670109547,3.1773564751719228,1.2812765278088076,0.09859313461710534
452.0,0.3219273179328511,2.6082322381045207,5.114403656387303,1.9996677295545244,0.0933102631905493
453.0,0.2795141178955946,2.1956340045368723,5.903438952942643,2.2592860667601595,0.09003596854264453
454.0,0.2109532514668472,1.8473558368969654,6.335367856733649,2.5177384916819125,0.08999321442958105
455.0,0.2434257588288193,2.024180230593145,5.970506812168326,2.3617725767021183,0.08025593291240976
456.0,0.2776400890001667,1.9139993819294916,4.643248689355744,1.8556555680514524,0.07921944286656346
457.0,0.3289688929622848,2.0213108135917524,5.783159957904417,1.743406313087575,0.07242336917346363
458.0,0.35912255006650173,2.168095906385023,7.0803848250491885,1.5370439242528349,0.06976477151163817
459.0,0.3527472867570584,2.087529342805243,8.529223985580991,1.8558525273119162,0.08151450008493108
460.0,0.36982222916796004,2.1997758175852296,9.567024437925426,1.9103461243303306,0.08597544461761804
461.0,0.32814895420760315,2.053334170054289,9.136986513919197,1.9761397632600466,0.08939779845510057
462.0,0.3033544064895607,2.1007150410392095,7.954558477693764,2.109752624400498,0.08994952409040867
463.0,0.26627700238996127,1.8192753362343568,6.777401945275406,1.8147024884804606,0.08601925433662738
464.0,0.2828272089125374,1.812782826825775,5.298509627546419,1.5863364076771247,0.08356231620317331
465.0,0.28450381363629357,1.6705788496240437,3.0870279458111103,1.2777339827114147,0.08415014667303117
466.0,0.3603407495575904,2.2205464073899464,3.644066203982636,1.288568978617431,0.08173002013198309
467.0,0.3402076492426041,2.354912926346997,4.529362920458137,1.6055572415067603,0.08119913624839746
468.0,0.28210068834082347,2.154065450260897,5.0351557900738,1.7388382278745498,0.07762638629710038
469.0,0.35183127074491183,2.448683523152343,5.347268708212503,1.8723407257140208,0.0786513100080785
470.0,0.350257390236654,2.281936145274979,4.800704726564615,1.616223072124968,0.09271433199259267
471.0,0.41300654091466327,2.470334497328656,4.571664995756965,1.6635322995322002,0.10562648540233302
472.0,0.45594422308985266,2.7388607370693623,5.727754420374341,1.8674401059403485,0.13596247512464762
473.0,0.39217381696430054,2.9106140764381165,6.675049419407298,2.0741975893709643,0.17691828406469925
474.0,0.39677945371889745,2.37046577842334,8.119568675362114,2.52263097579398,0.16836430863071147
475.0,0.36782237700163406,2.6878814265905757,10.693556674247063,2.4373513487986176,0.165448013161524
476.0,0.32424570465900043,2.544550100178697,9.908638289367536,2.3058426319628538,0.15966326328941616
477.0,0.4229721842703555,2.7405588829171363,9.950058384121633,1.9730677442247746,0.10762348783407046
478.0,0.39219435327021135,2.780601678038358,9.676322648909181,1.704231228192645,0.09850024670449395
479.0,0.5336975586251591,3.079729133348984,7.693803912970033,1.6324821536552145,0.09259971742634168
480.0,0.5315795107155372,3.1190748259522123,10.070561009685118,1.9876616473367408,0.09249181038064018
481.0,0.4331912648116688,3.192993807404023,9.285059775920248,2.09334984920395,0.09276438678593706
482.0,0.4314132343257311,3.0791850705748174,10.391055278689596,2.4006770659452434,0.10401093674545867
483.0,0.2447676025214936,2.330767832768754,11.914106534775176,2.543785691790184,0.10246233234719941
484.0,0.4088017454015505,3.0137080332567865,12.041464667852754,2.404119299334947,0.094783106380599
485.0,0.4716727799291714,3.1198586400773083,11.458229591813826,2.454682601322636,0.09905989449753896
486.0,0.4505135937771177,3.2829070553919175,11.513573115938357,2.131942362524855,0.09609890342020891
487.0,0.43964029849829556,3.0975437407652437,8.68230534527598,1.873794016159729,0.0980259847197104
488.0,0.30417002973369245,2.4266267962865706,7.336197662506035,1.4711596809435583,0.09994551397565954
489.0,0.23852378600315985,2.0192677632857285,7.561486736617939,1.4450623652746302,0.09761528671852764
490.0,0.24303913269110136,1.7892237512607934,6.472733916002434,1.6936374484125254,0.10423859508640261
491.0,0.2681226866128714,1.865199199238118,7.029307746244701,1.7540393970029688,0.10659880429081854
492.0,0.27357897768766404,1.6811732530824375,6.470619333237002,2.043880431695132,0.10512099788495594
493.0,0.2565568493995731,1.8823238204598252,6.338924742827963,2.461029442894784,0.10087869023403594
494.0,0.29533553040281,1.8129801906026435,7.0633279817030585,2.354320730283415,0.09817071718540286
495.0,0.286483073621236,1.8816298215456813,7.74780654440592,2.3268923666347185,0.10498659728955505
496.0,0.3035485335245062,2.0014926910393807,8.8041329925639,2.4106830549619374,0.10881770903425665
497.0,0.30054260197742183,1.787898562718516,9.890421852014523,2.0514406808987107,0.12291668755549903
498.0,0.34239668255728384,1.9326323807318926,9.536998958285633,1.9008206752914052,0.11396491904526887
499.0,0.35379088706194567,2.0397364480379094,9.32301960670007,1.92371730391572,0.1091040026307371
500.0,0.3771799925439368,2.4480070576251647,9.874332894108768,1.6780087381523907,0.11071347956938515
501.0,0.4658524221691679,2.951027691380007,9.009123208096426,1.6973428058523763,0.10293659901837587
502.0,0.3935234146888583,3.020758824184232,7.497395128923721,1.9080634693806928,0.11520221884918319
503.0,0.4090193116917755,3.235156212485838,7.541308287877328,2.0355453575354,0.12202218998571926
504.0,0.5987129008657568,3.4819010545527362,7.007176716687548,2.003716008876872,0.11953383003653126
505.0,0.532523741343326,3.6199991838690884,7.452090558041668,2.448827931188073,0.11588980123506555
506.0,0.5462518918797766,3.4835582298746193,7.728324466294911,2.0902661921758496,0.10938257790434629
507.0,0.5110628787197596,3.1928490314694904,6.809784790704108,1.760630953133075,0.0989149278451596
508.0,0.3170427615685518,2.4415470740206127,4.638154820276106,1.4014582711739536,0.09663440897936507
509.0,0.291069122321013,2.0250028186985203,3.544283179058212,0.9115846268461095,0.08422074547928557
510.0,0.2817341901689543,1.9828734034791133,3.7610122071763983,1.0116527577190417,0.08557624199976292
511.0,0.29961327914299063,2.0064415065212162,5.663306713845561,1.1631741077762046,0.08376689090610766
512.0,0.2921310162698912,2.078590457566008,6.777897322819883,1.3742183884920378,0.08396836376089332
513.0,0.4158985505236307,2.4239945113110597,8.350777157780247,1.613403667999654,0.09238774524667481
514.0,0.39746680753573416,2.3718676938321472,11.353519893932493,1.8504187563795125,0.09769795920788854
515.0,0.425287691262917,2.4181958633558303,13.03024075994875,1.9161467530835334,0.0952574033051956
516.0,0.5344062961942522,2.6622175525554956,11.838057944949401,2.020196234317412,0.10335263687193463
517.0,0.4094954978717396,2.277397017592583,10.904049309930409,1.945473733579298,0.10761012203439853
518.0,0.435827243238229,2.3455311142810777,7.941425763176698,1.8986530577080876,0.12216696296221907
519.0,0.39628618236512997,2.0636166819246533,5.80017573653594,1.8298228092023043,0.1309990983453645
520.0,0.39450241185954726,2.482050911040776,5.153843134624217,1.7057316162044414,0.13959486644853536
521.0,0.49234775333201797,2.637913367226112,5.341813545780919,1.792869121756708,0.13903485529484602
522.0,0.47127221666529145,2.6215420311342346,5.479973881003004,1.8317258890506265,0.12514505806760448
523.0,0.5213277964192782,3.0134641203931873,4.901342133667242,1.8146129465503182,0.11716087901882946
524.0,0.41830412174887543,2.2818535440713053,7.598764186876697,2.0776109533027594,0.10702274468801913
525.0,0.29322248445566956,1.9340972179102223,10.074575816302414,2.0676617935639863,0.1050935751861997
526.0,0.25800617061144954,2.021048424546144,9.809176221313567,1.8801572583926611,0.10493884445719368
527.0,0.2200087053673466,1.7371451191273097,11.27454509795739,1.9511013565416695,0.11427966426931324
528.0,0.20282718768336053,2.1280223565218606,11.101152166360697,1.9056734611374044,0.11864757793034862
529.0,0.3050770476388799,2.500783836105259,9.12038421027988,1.8587270931854158,0.10561338280896587
530.0,0.30957259868609327,2.77151946881375,9.4492257085896,1.6506592111246081,0.09680845388439956
531.0,0.3680092943113521,2.972687841702619,6.965967339048845,1.430763977138999,0.1034562452879383
532.0,0.4063935981799798,2.9375737146724643,5.799697514763888,1.1770285549791448,0.09310836574285
533.0,0.27766976548185296,2.5852675509042786,4.718272690497355,1.102293776746994,0.09804343779839146
534.0,0.33362134793536063,2.5423064631435524,4.715542641339629,1.2140375432154136,0.10199407045302825
535.0,0.289775064098742,2.3743849634289855,4.605050804952718,1.134214085194687,0.09335036292790926
536.0,0.2893571854050397,2.2128470285706374,4.0823916791425985,1.1422403608231073,0.09922220976140082
537.0,0.3142889723784934,2.086897061146619,5.571486263025597,1.276545073103796,0.10033557733695933
538.0,0.27563165072371487,1.9794749144047565,5.741112813583122,1.1897808899590328,0.1157308104093821
539.0,0.28623505965798335,2.3496154792469977,7.546984632760612,1.431377635065263,0.13197085064858532
540.0,0.29547646672287803,2.3077527754659575,9.148489946227407,1.5445952358295318,0.1408526800556098
541.0,0.28459748757862297,2.4063269660365174,7.852589908246172,1.4167770394705343,0.1540891870472267
542.0,0.2728368070918813,2.5292677409645306,6.156754116081688,1.3325289898569634,0.14693855656390445
543.0,0.25443452647777626,1.939979448677438,4.915989764189029,1.2210619010747756,0.13114734364831268
544.0,0.22312169446723318,2.0991908375920163,3.6837227714730405,1.181418474222008,0.13622647758345363
545.0,0.18160070277492582,2.090564059733856,6.725020355915412,1.4554252071160456,0.13029880733858523
546.0,0.24629744920377722,2.844965353969061,8.804541421573486,1.6472964857845516,0.1280648502261444
547.0,0.25939002270108535,2.875421013652935,11.152307787964647,2.042301220780777,0.12681302513216183
548.0,0.25172915207774343,2.4634620983315396,11.783846552924125,2.0025812879399716,0.12922849597562935
549.0,0.29092232343409774,2.5320192479470007,8.627944667287256,1.7753207783918263,0.11207835495221873
550.0,0.3656101203599857,1.6586175368290905,6.445144283116507,1.696857119254486,0.10430374852392384
551.0,0.3720992335334716,1.6759389265035645,3.3125513408751117,1.294542552732174,0.1032146369810365
552.0,0.38956510202988504,2.163626110037668,3.1428454594387945,1.321060970023638,0.09779359906723172
553.0,0.3607267243166118,2.3725083918624033,4.322903638632738,1.3202781221981195,0.1036105448057306
554.0,0.2683071557902005,2.44786698630429,4.339413290218313,1.2463272419091123,0.09711590316107026
555.0,0.3407174323050798,3.172906030081969,5.375020528776975,1.25811996080646,0.08962640478092765
556.0,0.3918591097763468,3.0451505746575016,4.549294953134299,1.1470359661845095,0.0915183605780525
557.0,0.36581973257972183,2.9344669930648917,4.815795079155399,1.4164344268220128,0.1018103726753015
558.0,0.38871599675105034,2.73793405220555,6.743479958989158,1.7119797710799705,0.11239749204101573
559.0,0.28985261283814523,2.1044303046872637,6.563793141228585,1.9769867388137885,0.12237736967117088
560.0,0.22692335468852035,2.227426505060367,8.083224035816784,2.1993345400427935,0.12127290116482511
561.0,0.25635873771090334,2.539703190992412,9.713875803208817,2.3314527314770137,0.11111154691582222
562.0,0.2710132893316816,2.3348835302789333,9.60558269880635,2.2285752698648604,0.10417897997983476
563.0,0.31400974264264797,2.6397714818964895,10.930060483723059,2.139177105216083,0.10174590675874312
564.0,0.2808187682969275,2.002895387277026,11.012387839787145,2.2251783793242357,0.09916842968331466
565.0,0.26431844961424444,1.4901607336425828,10.5827022753865,2.0214130862505075,0.10741462570469675
566.0,0.2832678398350586,1.9265270557609517,8.64944889260233,1.7875040948421015,0.11025531392251246
567.0,0.45431433361489193,3.8921003420349356,8.322465387363074,1.7412061924462674,0.1115241630575007
568.0,0.6881606649813243,6.967996658621282,8.631616878579454,1.3196629709570524,0.10486875913962283
569.0,0.7501677918875588,7.145628400937915,5.701847695903335,1.013490397299916,0.09701737736245554
570.0,0.7376338604445916,7.199762007113955,5.778700981579873,1.2410244958050403,0.09895762912276974
571.0,0.5436384545685998,5.323853281753172,5.4779420372666685,1.6119625987650135,0.10979186944549178
572.0,0.39551196081983603,2.970239092508981,4.25048966053366,1.708540630700407,0.11967988994432477
573.0,0.4344168838450941,3.270608871647091,5.001941314172375,2.1283583888970283,0.12476298188687865
574.0,0.42743660179850085,2.991638567572181,4.906060282982571,2.0149036319800135,0.11859565107136254
575.0,1.0053058378075133,4.466508820325814,6.773143452924366,1.8395370160040363,0.11891087752703886
576.0,1.0591197504567458,4.642398697517895,7.02228356308718,1.832591810965138,0.1023822864676556
577.0,0.9418754722724124,4.516768812882443,6.767249433865404,1.4712598912803532,0.09611463961080789
578.0,0.9327815279728562,4.863507228098231,6.8947362245424095,1.4651854653167538,0.09600964435213664
579.0,0.37081211840852996,3.23123871918771,4.162019004387963,1.142300380110525,0.08604316523133114
580.0,0.47522998857211785,3.7023400964793804,3.3884996211024427,1.053513123778578,0.07904690800484343
581.0,0.8848267403597126,5.643332361123603,3.900869343286637,1.106954884166792,0.08927602719448466
582.0,1.020191776679999,5.493040562159766,4.102006413924732,1.153569522163797,0.09556902378989883
583.0,1.05848107989718,5.636025702135374,4.927604794651415,1.513406282343988,0.12068406865023368
584.0,0.9300365232468519,4.869657442901228,5.633417542928974,1.9198907478115865,0.14155740578508924
585.0,0.4926657247251781,3.004871479565057,6.055737483536644,1.9655919553316998,0.18545921023328074
586.0,0.37154078861186324,2.3084660055532424,7.165152663225643,2.2990567244962725,0.1913923403733176
587.0,0.3251894561092167,2.9148309740827525,6.657134280255583,2.0744620682377093,0.17009245578775442
588.0,0.3146538748597719,2.7636515722982242,5.475358584180254,1.7110795517219755,0.15821338523503908
589.0,0.2992116445439167,2.4885085926217583,5.578978639180185,1.83083066938481,0.1086911702363124
590.0,0.2752745068396446,2.4255943107993643,4.927416119937371,1.6029290257675508,0.09214188630585075
591.0,0.23972172106268363,1.8511126057727179,6.36916005086472,1.6436511641470004,0.09414010531454879
592.0,0.19159325603977903,1.804845247416803,6.275608243976296,1.6422208880741418,0.10384573963434957
593.0,0.1850546888815165,1.527443108245293,7.223166413721272,1.5582643241443415,0.09970906025633829
594.0,0.23592006826528392,1.7544299120779612,6.60507481922553,1.438328895685912,0.09692716668408317
